CUST_CONCEPT_ID,CONCEPT_NAME,CONCEPT_NAME_KEY,CONCEPT_DESC,CONCEPT_TYPE_FLAG,CONCEPT_RELTN,EXPIRE_LOOKAHEAD,EXPIRE_ON_DISCHARGE,MULTIPLE_ENTRY_IND,UPDT_ID,UPDT_DT_TM,UPDT_CNT,UPDT_APPLCTX,USER,REST
1619525181,BioFire Result - Klebsiella pneumoniae,BIOFIRERESULTKLEBSIELLAPNEUMONIAE,Patients with a positive BioFire panel result for Klebsiella pneumoniae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619528376,BioFire Result - Candida tropicalis,BIOFIRERESULTCANDIDATROPICALIS,Patients with a positive BioFire panel result for Candida tropicalis,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619530377,BioFire Result - Serratia,BIOFIRERESULTSERRATIA,Patients with a positive BioFire panel result for Serratia marcescens,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619529576,BioFire Review - Vibrio,BIOFIREREVIEWVIBRIO,Patients with a documented review of a positive BioFire panel result for Vibrio,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619531520,BioFire Review - EAEC,BIOFIREREVIEWEAEC,Patients with a documented review of a positive BioFire panel result for EAEC (Enteroaggregative E. Coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619534714,BioFire Review - EIEC,BIOFIREREVIEWEIEC,Patients with a documented review of a positive BioFire panel result for EIEC (E. Coli 0.157),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619535797,BioFire Review - Adenovirus,BIOFIREREVIEWADENOVIRUS,Patients with a documented review of a positive BioFire panel result for Adenovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619536299,BioFire Review - Astrovirus,BIOFIREREVIEWASTROVIRUS,Patients with a documented review of a positive BioFire panel result for Astrovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619539927,BioFire Review - Influenza,BIOFIREREVIEWINFLUENZA,"Patients with a documented review of a positive BioFire panel result for Influenza (A, A/H1, A/H3, A/H1-2009 or B)",1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619542255,BioFire Review - Coronavirus (COVID 19),BIOFIREREVIEWCORONAVIRUSCOVID19,Patients with a documented review of a positive BioFire panel result for COVID-19,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619540519,BioFire Review - RSV,BIOFIREREVIEWRSV,Patients with a documented review of a positive BioFire panel result for RSV (Respiratory Syncytial Virus),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619542977,BioFire Review - Rhinovirus/enterovirus,BIOFIREREVIEWRHINOVIRUSENTEROVIRUS,Patients with a documented review of a positive BioFire panel result for Human rhinovirus/enterovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619541225,BioFire Review - Parainfluenza,BIOFIREREVIEWPARAINFLUENZA,"Patients with a documented review of a positive BioFire panel result for Parainfluenza Virus (1, 2, 3 or 4)",1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619541516,BioFire Review - Listeria,BIOFIREREVIEWLISTERIA,Patients with a documented review of a positive BioFire panel result for Listeria monocytogenes,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619541674,BioFire Review - Strep Pneumo,BIOFIREREVIEWSTREPPNEUMO,Patients with a documented review of a positive BioFire panel result for Streptococcus pneumoniae (Strep Pneumo),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619541815,BioFire Review - Strep agalactiae,BIOFIREREVIEWSTREPAGALACTIAE,Patients with a documented review of a positive BioFire panel result for Streptococcus agalactiae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619543844,BioFire Review - H. Flu,BIOFIREREVIEWHFLU,Patients with a documented review of a positive BioFire panel result for Haemophilus influenzae (H. Flu),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619544479,BioFire Review - Cyrptococcal neoformas,BIOFIREREVIEWCYRPTOCOCCALNEOFORMAS,Patients with a documented review of a positive BioFire panel result for Cryptococcal neoformas/gatti,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619546761,BioFire Review - HSV,BIOFIREREVIEWHSV,Patients with a documented review of a positive BioFire panel result for Herpes simplex virus (HSV 1 or HSV 2),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619546960,BioFire Review - VZV,BIOFIREREVIEWVZV,Patients with a documented review of a positive BioFire panel result for Varicella zoster virus (VZV),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619544946,BioFire Review - Human herpesvirus,BIOFIREREVIEWHUMANHERPESVIRUS,Patients with a documented review of a positive BioFire panel result for Human herpesvirus 6,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619545122,BioFire Review - Enterovirus,BIOFIREREVIEWENTEROVIRUS,Patients with a documented review of a positive BioFire panel result for Enterovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580402823,EA - Lab - Pot BTW 0.0 AND 3.9,EALABPOTBTW00AND39,Most recent Potassium lab BETWEEN 0.0 and 3.9 mEq/L within 4 hours,2,{EALABPOT}.COUNT > 0 AND cnvtreal({EALABPOT}.VALUE) >= 0.0 AND cnvtreal({EALABPOT}.VALUE) <= 3.9,,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580403120,EA - Lab - Pot BTW 2.5 AND 2.9,EALABPOTBTW25AND29,Most recent Potassium lab BETWEEN 2.5 and 2.9 mEq/L within 4 hours,2,{EALABPOT}.COUNT > 0 AND cnvtreal({EALABPOT}.VALUE) >= 2.5 AND cnvtreal({EALABPOT}.VALUE) <= 2.9,,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1581375994,OB HTN Protocol Hydralazine,OBHTNPROTOCOLHYDRALAZINE,"Patients with an active order for ""OB Hypertension Management, First-Line Oral Hydralazine""",1,,,1,0,27748885,  07/13/21,0,1273486916,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1581376275,OB HTN Protocol Nifedipine,OBHTNPROTOCOLNIFEDIPINE,"Patients with an active order for ""OB Hypertension Management, First-Line Oral Nifedipine""",1,,,1,0,27748885,  07/13/21,0,1273486916,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1592011462,Tele Box Set Up,TELEBOXSETUP,An encounter with an order to set up a telemetry box.,1,,,1,0,29242259,  07/21/21,0,1325913722,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1618379827,Inhaled antibiotic,INHALEDANTIBIOTIC,"Patients with an active order for inhaled colistimethate, amikacin or tobramycin",1,,,1,0,30825554,  08/11/21,0,1464821355,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619220882,Amp or Gent > 48 hours - Pediatric,AMPORGENT48HOURSPEDIATRIC,Patients < 1 year of age with an active order for IV gentamicin or IV ampicillin for > 48 hours,2,(({AMPICILLINIVACTIVEORDER}.COUNT > 0 AND {AMPICILLINIVACTIVEORDER}.AGE > 2880) OR ({GENTAMICINIVORDER}.COUNT > 0 AND {GENTAMICINIVORDER}.AGE > 2880)) AND {PATIENTAGE1YEAR} AND NOT {ASPSNOOZEAMPORGENT48HRSPEDIATRIC},,0,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619223020,ASP - Snooze - Amp or Gent > 48 hrs Pediatric - 24 hr,ASPSNOOZEAMPORGENT48HRSPEDIATRIC24HR,Patients < 1 year of age with an active order for IV gentamicin or IV ampicillin for > 48 hours that has been snoozed for 1 day,1,,"12,H",1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619223902,ASP - Snooze - Amp or Gent > 48 hrs Pediatric - Encounter,ASPSNOOZEAMPORGENT48HRSPEDIATRICENCOUNTER,Patients < 1 year of age with an active order for IV gentamicin or IV ampicillin for > 48 hours that has been snoozed for the encounter,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619228783,Moxifloxacin De-Escalation,MOXIFLOXACINDEESCALATION,Patients with an active moxifloxacin order that needs to be evaluated for potential de-escalation based on available culture results,2,{MOXIFLOXACINDEESCALATIONMEDS}.COUNT > 0 AND {MOXIFLOXACINDEESCALATIONMICRO}.COUNT > 0,,0,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619231013,Ciprofloxacin De-Escalation,CIPROFLOXACINDEESCALATION,Patients with an active ciprofloxacin order tha needs to be evaluated for potential de-escalation based on available culture results,2,{CIPROFLOXACINDEESCALATIONMEDS}.COUNT > 0 AND {CIPROFLOXACINDEESCALATIONMICRO}.COUNT > 0,,0,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619237445,Pseudomonas De-Escalation,PSEUDOMONASDEESCALATION,"Patients with active medication order(s) that needs to be evaluated for potential de-escalation and a positive pseudomonas culture with susceptibility to aztreonam, cefepime, or piperacillin-tazobactam.",2,{PSEUDOMONASDEESCALATIONMICRO}.COUNT > 0 AND {PSEUDOMONASDEESCALATIONMEDS}.COUNT > 0,,0,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619242277,De-Escalate to Ceftriaxone - Micro,DEESCALATETOCEFTRIAXONEMICRO,Patients with any culture result that is susceptible to ceftriaxone,1,,"72,H",1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619354916,BioFire Result - Vibrio,BIOFIRERESULTVIBRIO,Patients with a positive BioFire panel result for Vibrio,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619358046,BioFire Result - STEC,BIOFIRERESULTSTEC,Patients with a positive BioFire panel result for STEC (Shiga-like toxin-producting E. Coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619356457,BioFire Result - Cryptosporidium,BIOFIRERESULTCRYPTOSPORIDIUM,Patients with a positive BioFire panel result for Cyrptosporidium,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619357452,BioFire Result - Norovirus,BIOFIRERESULTNOROVIRUS,Patients with a positive BioFire panel result for Norovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619378057,BioFire Result - Chlamydia,BIOFIRERESULTCHLAMYDIA,Patients with a positive BioFire panel result for Chlamydia pneumoniae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619388054,BioFire Result - Rhinovirus/enterovirus,BIOFIRERESULTRHINOVIRUSENTEROVIRUS,Patients with a positive BioFire panel result for Human rhinovirus/enterovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619388540,BioFire Result - Listeria,BIOFIRERESULTLISTERIA,Patients with a positive BioFire panel result for Listeria monocytogenes,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619531023,BioFire Review - Salmonella,BIOFIREREVIEWSALMONELLA,Patients with a documented review of a positive BioFire panel result for Salmonella,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619532199,BioFire Review - EPEC,BIOFIREREVIEWEPEC,Patients with a documented review of a positive BioFire panel result for EPEC (Enteropathogenic E. Coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619532328,BioFire Review - ETEC,BIOFIREREVIEWETEC,Patients with a documented review of a positive BioFire panel result for ETEC (Enterotoxigenic E. Coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619533345,BioFire Review - Cryptosporidium,BIOFIREREVIEWCRYPTOSPORIDIUM,Patients with a documented review of a positive BioFire panel result for Cyrptosporidium,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619533498,BioFire Review - Cyclospora cayetanens,BIOFIREREVIEWCYCLOSPORACAYETANENS,Patients with a documented review of a positive BioFire panel result for Cyclospora cayetanens,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619537169,BioFire Review - Yersinia,BIOFIREREVIEWYERSINIA,Patients with a documented review of a positive BioFire panel result for Yersinia enterocolitica,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619542086,BioFire Review - Coronavirus,BIOFIREREVIEWCORONAVIRUS,"Patients with a documented review of a positive BioFire panel result for Coronavirus (229E, HKU1, NL63 or OC43",1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619546304,BioFire Review - E. Coli K1,BIOFIREREVIEWECOLIK1,Patients with a documented review of a positive BioFire panel result for E. Coli K1 (Escherichia coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619544306,BioFire Review - CMV,BIOFIREREVIEWCMV,Patients with a documented review of a positive BioFire panel result for Cytomegalovirus (CMV),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619547370,BioFire Review - Parechovirus,BIOFIREREVIEWPARECHOVIRUS,Patients with a documented review of a positive BioFire panel result for Human parechovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619547474,BioFire Review - Enterococcus,BIOFIREREVIEWENTEROCOCCUS,Patients with a documented review of a positive BioFire panel result for Enterococcus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619551775,BioFire Review - Staph,BIOFIREREVIEWSTAPH,Patients with a documented review of a positive BioFire panel result for Staphylococcus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552021,BioFire Review - Staph aureus,BIOFIREREVIEWSTAPHAUREUS,Patients with a documented review of a positive BioFire panel result for Staphylococcus aureus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580422876,EA - Time - Last Pot Out Today,EATIMELASTPOTOUTTODAY,The date of the last Pot Lvl order was today's date,2,"{EATIMELASTPOTLVLOUT}.COUNT > 0 AND {EATIMELASTPOTLVLOUT}.AGE < datetimediff( cnvtdatetime(curdate,curtime3), cnvtdatetime(curdate,0), 4)",,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1581500678,Electrolyte TOC,ELECTROLYTETOC,Complex concept to prevent the Electrolyte Task from Firing for DKA protocols,2,{Electrolyte TOC Tab} AND {Electrolyte Lab Value Review}.COUNT > 0,,0,0,31551005,  07/13/21,0,1273370314,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1581612540,ea to,EATO,Complex concept to prevent the Electrolyte Task from Firing for DKA protocols,2,{Electrolyte TOC Tab} AND {Electrolyte Lab Value Review}.COUNT > 0,,0,0,31551005,  07/13/21,0,1273370314,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1581902684,Wound Photo Completed,WOUNDPHOTOCOMPLETED,Patients with wound photo taken.,1,,,0,0,33480393,  07/13/21,0,1275897089,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619227737,Moxifloxacin De-Escalation - Micro,MOXIFLOXACINDEESCALATIONMICRO,Patients with a culture result (except urine cultures) that is positive any organism (except pseudomonas or staph aureaus) and is suceptible to any antibioitic,1,,"72,H",1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619235010,Amikacin De-Escalation - Meds,AMIKACINDEESCALATIONMEDS,Patients with an active order for amikacin to be evaluated for potential de-escalation.,1,,,1,1,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619241037,De-Escalate to Ceftriaxone,DEESCALATETOCEFTRIAXONE,Patients with an active medication order that needs to be evaluated for potential de-escalation to ceftriaxone based on available culture results,2,{DEESCALATETOCEFTRIAXONEMICRO}.COUNT > 0 AND {DEESCALATETOCEFTRIAXONEMEDS}.COUNT > 0,,0,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619244451,Metronidazole Order,METRONIDAZOLEORDER,Patients with an active order for Metronidazole (any route of administration),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619244615,Augmentin Order,AUGMENTINORDER,Patients with an active order for Augmentin (amoxicillin-clavulanate),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619245311,Vancomycin resistant enteroccus faecium,VANCOMYCINRESISTANTENTEROCCUSFAECIUM,Patients with a  vancomycin resistant enterococcus faecium positive culture result (any source),1,,"72,H",1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619355120,BioFire Result - Vibrio cholerae,BIOFIRERESULTVIBRIOCHOLERAE,Patients with a positive BioFire panel result for Vibrio cholerae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619385304,BioFire Result - Coronavirus,BIOFIRERESULTCORONAVIRUS,"Patients with a positive BioFire panel result for Coronavirus (229E, HKU1, NL63 or OC43",1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619388813,BioFire Result - Strep Pneumo,BIOFIRERESULTSTREPPNEUMO,Patients with a positive BioFire panel result for Streptococcus pneumoniae (Strep Pneumo),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619390528,BioFire Result - Neisseria,BIOFIRERESULTNEISSERIA,Patients with a positive BioFire panel result for Neisseria meningitidis,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619394255,BioFire Result - Parechovirus,BIOFIRERESULTPARECHOVIRUS,Patients with a positive BioFire panel result for Human parechovirus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619528221,BioFire Result - Candida parapsilosis,BIOFIRERESULTCANDIDAPARAPSILOSIS,Patients with a positive BioFire panel result for Candida parapsilosis,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619530889,BioFire Review - Plesiomonas,BIOFIREREVIEWPLESIOMONAS,Patients with a documented review of a positive BioFire panel result for Plesiomonas,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619542723,BioFire Review - HMPV,BIOFIREREVIEWHMPV,Patients with a documented review of a positive BioFire panel result for HMPV (Human metapneumovirus),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619546004,BioFire Review - Neisseria,BIOFIREREVIEWNEISSERIA,Patients with a documented review of a positive BioFire panel result for Neisseria meningitidis,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552148,BioFire Review - Methicillin resistance,BIOFIREREVIEWMETHICILLINRESISTANCE,Patients with a documented review of a positive BioFire panel result for methicillin resistantant organisms,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552241,BioFire Review - Vancomycin resistance,BIOFIREREVIEWVANCOMYCINRESISTANCE,Patients with a documented review of a positive BioFire panel result for vancomycin resistant organisms,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619554458,BioFire Review - KPC,BIOFIREREVIEWKPC,Patients with a documented review of a positive BioFire panel result for KPC carbapenem resistant organisms,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552617,BioFire Review - Strep,BIOFIREREVIEWSTREP,Patients with a documented review of a positive BioFire panel result for Streptococcus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619554743,BioFire Review - Strep pyogenes,BIOFIREREVIEWSTREPPYOGENES,Patients with a documented review of a positive BioFire panel result for Streptococcus pyogenes,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552860,BioFire Review - Acinetobacter,BIOFIREREVIEWACINETOBACTER,Patients with a documented review of a positive BioFire panel result for Acinetobacter baumannii,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619552976,BioFire Review - Enterobacteriaceae,BIOFIREREVIEWENTEROBACTERIACEAE,Patients with a documented review of a positive BioFire panel result for Enterobacteriaceae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619553145,BioFire Review - Enterobacter cloacae,BIOFIREREVIEWENTEROBACTERCLOACAE,Patients with a documented review of a positive BioFire panel result for Enterobacter cloacae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619555556,BioFire Review - E. Coli,BIOFIREREVIEWECOLI,Patients with a documented review of a positive BioFire panel result for Escherichia coli (E. Coli),1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619555716,BioFire Review - Klebsiella oxytoca,BIOFIREREVIEWKLEBSIELLAOXYTOCA,Patients with a documented review of a positive BioFire panel result for Klebsiella oxytoca,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619555777,BioFire Review - Klebsiella pneumoniae,BIOFIREREVIEWKLEBSIELLAPNEUMONIAE,Patients with a documented review of a positive BioFire panel result for Klebsiella pneumoniae,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619555908,BioFire Review - Proteus,BIOFIREREVIEWPROTEUS,Patients with a documented review of a positive BioFire panel result for Proteus,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619556044,BioFire Review - Pseudomonas,BIOFIREREVIEWPSEUDOMONAS,Patients with a documented review of a positive BioFire panel result for Pseudomonas aeruginosa,1,,,1,0,30825554,  08/12/21,1,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619556231,BioFire Review - Candida albicans,BIOFIREREVIEWCANDIDAALBICANS,Patients with a documented review of a positive BioFire panel result for Candida albicans,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619558273,BioFire Review - Candida glabrata,BIOFIREREVIEWCANDIDAGLABRATA,Patients with a documented review of a positive BioFire panel result for Candida glabrata,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619556470,BioFire Review - Candida kruseii,BIOFIREREVIEWCANDIDAKRUSEII,Patients with a documented review of a positive BioFire panel result for Candida kruseii,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1619556567,BioFire Review - Candida parapsilosis,BIOFIREREVIEWCANDIDAPARAPSILOSIS,Patients with a documented review of a positive BioFire panel result for Candida parapsilosis,1,,,1,0,30825554,  08/12/21,0,1469072667,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580405639,EA - Lab - Pot BTW 3.5 AND 3.9,EALABPOTBTW35AND39,Most recent Potassium lab BETWEEN 3.5 and 3.9 mEq/L within 4 hours,2,{EALABPOT}.COUNT > 0 AND cnvtreal({EALABPOT}.VALUE) >= 3.5 AND cnvtreal({EALABPOT}.VALUE) <= 3.9,,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580409301,EA - Protocol Active,EAPROTOCOLACTIVE,Any Active Electrolyte Protocol PowerPlan Subphase,2,({EAPROTOCOLMAGIV}.COUNT + {EAPROTOCOLMAGORAL}.COUNT + {EAPROTOCOLPHOSIV}.COUNT + {EAPROTOCOLPHOSORAL}.COUNT + {EAPROTOCOLPOT}.COUNT) > 0,,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580421028,EA - Time - Last Mag Replace Today,EATIMELASTMAGREPLACETODAY,The date of the last Mag replacment was today's date,2,"{EATIMELASTMAGREPLACE}.COUNT > 0 AND {EATIMELASTMAGREPLACE}.AGE < datetimediff( cnvtdatetime(curdate,curtime3), cnvtdatetime(curdate,0), 4)",,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1580428085,EA - Show Phos Orders,EASHOWPHOSORDERS,Replacement NOT ordered on most recent Phos labs,2,NOT {EATIMELASTPHOSREPLACETODAY} OR  ({EATIMELASTPHOSLVLIN}.AGE< {EATIMELASTPHOSREPLACE}.AGE),,0,0,31551005,  07/12/21,0,1268815092,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
1598627295,COVID-19 Vaccine Status,COVID19VACCINESTATUS,Patients documented COVID-19 vaccine status,1,,,1,0,26977162,  08/05/21,1,1423687541,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
